Cell,f_1,r_1,i_1,f_2,r_2,i_2,f_3,r_3,i_3,f_4,r_4,i_4,f_5,r_5,i_5,f_6,r_6,i_6,f_7,r_7,i_7,f_8,r_8,i_8,f_9,r_9,i_9,f_10,r_10,i_10,f_11,r_11,i_11,f_12,r_12,i_12,f_13,r_13,i_13,f_14,r_14,i_14,f_15,r_15,i_15,f_16,r_16,i_16,f_17,r_17,i_17,f_18,r_18,i_18,f_19,r_19,i_19,f_20,r_20,i_20,f_21,r_21,i_21,f_22,r_22,i_22,f_23,r_23,i_23,f_24,r_24,i_24,f_25,r_25,i_25,f_26,r_26,i_26,f_27,r_27,i_27,f_28,r_28,i_28,f_29,r_29,i_29,f_30,r_30,i_30,f_31,r_31,i_31,f_32,r_32,i_32,f_33,r_33,i_33,f_34,r_34,i_34,f_35,r_35,i_35,f_36,r_36,i_36,f_37,r_37,i_37,f_38,r_38,i_38,f_39,r_39,i_39,f_40,r_40,i_40,f_41,r_41,i_41,f_42,r_42,i_42,f_43,r_43,i_43,f_44,r_44,i_44,f_45,r_45,i_45,f_46,r_46,i_46,f_47,r_47,i_47,f_48,r_48,i_48,f_49,r_49,i_49,f_50,r_50,i_50,f_51,r_51,i_51,f_52,r_52,i_52,f_53,r_53,i_53,f_54,r_54,i_54,f_55,r_55,i_55,f_56,r_56,i_56,f_57,r_57,i_57,f_58,r_58,i_58,f_59,r_59,i_59,f_60,r_60,i_60,soh
5,20004.453,0.45886,-0.01804,15829.126,0.4648,-0.00261,12516.703,0.47098,0.00958,9909.4424,0.47781,0.01913,7835.48,0.48442,0.02835,6217.2461,0.49068,0.0355,4905.291,0.5003,0.04146,3881.2737,0.50847,0.04674,3070.9827,0.51762,0.05302,2430.7778,0.52881,0.05847,1923.1537,0.53551,0.06298,1522.4358,0.5464,0.0669,1203.8446,0.55426,0.07055,952.86591,0.56721,0.07555,754.27557,0.57855,0.08065,596.71857,0.59154,0.08541,471.96338,0.60348,0.08991,373.20856,0.61879,0.09363,295.47278,0.63067,0.09982,233.87738,0.64604,0.10542,185.05922,0.66087,0.10964,146.35823,0.67709,0.11569,115.77804,0.69483,0.12285,91.6721,0.71128,0.12811,72.51701,0.72962,0.13744,57.36816,0.74572,0.14688,45.3629,0.76511,0.15724,35.93134,0.7834,0.16946,28.40909,0.8049,0.18442,22.48202,0.82948,0.20317,17.79613,0.85799,0.22564,14.06813,0.89164,0.24748,11.1448,0.93528,0.27179,8.81772,0.97945,0.29662,6.97545,1.04356,0.3177,5.5173,1.10412,0.31947,4.36941,1.17458,0.3332,3.45686,1.2315,0.32345,2.73547,1.29363,0.30309,2.16054,1.34568,0.27775,1.70952,1.38969,0.24511,1.35352,1.43179,0.21522,1.07079,1.46598,0.19382,0.84734,1.48799,0.18189,0.67072,1.50124,0.1729,0.53067,1.50262,0.16427,0.41976,1.50286,0.15195,0.33183,1.50755,0.13588,0.26261,1.52156,0.12272,0.20791,1.54578,0.11656,0.16452,1.57737,0.12526,0.13007,1.61111,0.15331,0.10309,1.63614,0.20058,0.08153,1.64373,0.25682,0.06443,1.642,0.30858,0.05102,1.63322,0.34078,0.04042,1.64422,0.35967,0.03192,1.68124,0.37654,0.02528,1.74539,0.39714,0.01999,1.8437,0.42937,52
5,20004.453,0.45737,-0.01377,15829.126,0.46607,-0.00186,12516.703,0.47503,0.01132,9909.4424,0.48003,0.02172,7835.48,0.4885,0.02867,6217.2461,0.49699,0.03735,4905.291,0.50553,0.04233,3881.2737,0.51329,0.04916,3070.9827,0.52193,0.053,2430.7778,0.53139,0.05753,1923.1537,0.53966,0.06266,1522.4358,0.55155,0.06786,1203.8446,0.56151,0.07278,952.86591,0.57412,0.07603,754.27557,0.58514,0.08136,596.71857,0.5972,0.08436,471.96338,0.60916,0.09105,373.20856,0.62328,0.09493,295.47278,0.63609,0.09895,233.87738,0.64976,0.10494,185.05922,0.66356,0.10841,146.35823,0.6817,0.11577,115.77804,0.69858,0.12205,91.6721,0.71517,0.12761,72.51701,0.7337,0.13531,57.36816,0.74796,0.1472,45.3629,0.76737,0.15795,35.93134,0.78958,0.16434,28.40909,0.81262,0.18591,22.48202,0.83782,0.20221,17.79613,0.86387,0.218,14.06813,0.88629,0.24997,11.1448,0.94494,0.26254,8.81772,0.97816,0.30643,6.97545,1.03006,0.30549,5.5173,1.10691,0.29933,4.36941,1.19867,0.32706,3.45686,1.23935,0.34852,2.73547,1.26709,0.32871,2.16054,1.29934,0.27687,1.70952,1.35185,0.20824,1.35352,1.4324,0.15578,1.07079,1.52007,0.14766,0.84734,1.57792,0.18657,0.67072,1.58929,0.23728,0.53067,1.53729,0.28427,0.41976,1.45387,0.27589,0.33183,1.38918,0.20174,0.26261,1.39055,0.09112,0.20791,1.47282,-0.00586,0.16452,1.61277,-0.03587,0.13007,1.75885,0.02556,0.10309,1.85375,0.16369,0.08153,1.86705,0.32968,0.06443,1.82428,0.45458,0.05102,1.72639,0.5229,0.04042,1.66076,0.5112,0.03192,1.66959,0.45909,0.02528,1.76095,0.41757,0.01999,1.92599,0.4183,52
5,20004.453,0.45615,-0.01892,15829.126,0.46348,-0.00295,12516.703,0.46905,0.00824,9909.4424,0.47704,0.01973,7835.48,0.48484,0.02745,6217.2461,0.49198,0.03524,4905.291,0.49989,0.04275,3881.2737,0.50944,0.04768,3070.9827,0.51644,0.05247,2430.7778,0.52666,0.05802,1923.1537,0.53554,0.06244,1522.4358,0.54614,0.06491,1203.8446,0.55565,0.07168,952.86591,0.56741,0.07449,754.27557,0.57782,0.08048,596.71857,0.59141,0.0848,471.96338,0.60187,0.08864,373.20856,0.61601,0.09358,295.47278,0.63087,0.09871,233.87738,0.64526,0.1039,185.05922,0.66154,0.1093,146.35823,0.67665,0.11562,115.77804,0.69215,0.12237,91.6721,0.71071,0.12825,72.51701,0.72776,0.13577,57.36816,0.74493,0.14692,45.3629,0.76466,0.15645,35.93134,0.78353,0.1685,28.40909,0.80428,0.18389,22.48202,0.82912,0.20253,17.79613,0.85632,0.22521,14.06813,0.89008,0.24876,11.1448,0.93727,0.27344,8.81772,0.98075,0.29503,6.97545,1.04015,0.31698,5.5173,1.10737,0.31943,4.36941,1.16834,0.33078,3.45686,1.22934,0.31502,2.73547,1.29064,0.2989,2.16054,1.34108,0.2711,1.70952,1.38752,0.23882,1.35352,1.42879,0.21304,1.07079,1.45859,0.1954,0.84734,1.47627,0.18311,0.67072,1.48501,0.17218,0.53067,1.48671,0.15797,0.41976,1.49046,0.14113,0.33183,1.5008,0.12464,0.26261,1.52059,0.11329,0.20791,1.54902,0.11457,0.16452,1.5802,0.13281,0.13007,1.60652,0.16921,0.10309,1.61787,0.21847,0.08153,1.61251,0.26551,0.06443,1.60641,0.30336,0.05102,1.60707,0.32057,0.04042,1.63197,0.33369,0.03192,1.68177,0.35149,0.02528,1.75956,0.37769,0.01999,1.87061,0.42761,52
5,20004.453,0.46158,-0.01481,15829.126,0.47119,0.00259,12516.703,0.47799,0.01403,9909.4424,0.48637,0.02292,7835.48,0.49314,0.03216,6217.2461,0.50197,0.03703,4905.291,0.51037,0.04433,3881.2737,0.5192,0.05059,3070.9827,0.52738,0.05656,2430.7778,0.53525,0.06079,1923.1537,0.54625,0.06314,1522.4358,0.55775,0.06853,1203.8446,0.56838,0.07522,952.86591,0.57874,0.0773,754.27557,0.5895,0.08248,596.71857,0.60321,0.08648,471.96338,0.61701,0.09165,373.20856,0.63032,0.09527,295.47278,0.64434,0.10317,233.87738,0.65932,0.10721,185.05922,0.67577,0.11358,146.35823,0.69168,0.11877,115.77804,0.70847,0.12686,91.6721,0.72664,0.13272,72.51701,0.74441,0.13976,57.36816,0.76504,0.14796,45.3629,0.78283,0.15755,35.93134,0.80243,0.17168,28.40909,0.82384,0.18552,22.48202,0.84875,0.20461,17.79613,0.87745,0.22752,14.06813,0.91645,0.24734,11.1448,0.95575,0.26822,8.81772,1.0085,0.28698,6.97545,1.07233,0.30621,5.5173,1.12025,0.30406,4.36941,1.18146,0.30416,3.45686,1.24094,0.28528,2.73547,1.30515,0.26527,2.16054,1.3553,0.25259,1.70952,1.38473,0.23864,1.35352,1.4008,0.21579,1.07079,1.41144,0.18634,0.84734,1.42469,0.15108,0.67072,1.44671,0.11847,0.53067,1.48454,0.0933,0.41976,1.53105,0.09402,0.33183,1.57095,0.12753,0.26261,1.58025,0.18414,0.20791,1.54718,0.24297,0.16452,1.47603,0.27042,0.13007,1.3944,0.24003,0.10309,1.34787,0.1465,0.08153,1.38598,0.01292,0.06443,1.51966,-0.09659,0.05102,1.80846,-0.12593,0.04042,2.15626,0.06062,0.03192,2.39299,0.50668,0.02528,2.31048,1.076,0.01999,1.84714,1.52786,52
5,20004.453,0.4631,-0.01332,15829.126,0.47155,0.00195,12516.703,0.47807,0.01331,9909.4424,0.48733,0.02456,7835.48,0.49507,0.03166,6217.2461,0.50152,0.03967,4905.291,0.51124,0.04543,3881.2737,0.52034,0.05095,3070.9827,0.52747,0.05469,2430.7778,0.5369,0.05901,1923.1537,0.54693,0.06357,1522.4358,0.55707,0.06868,1203.8446,0.57118,0.07492,952.86591,0.58038,0.07849,754.27557,0.59112,0.08293,596.71857,0.60401,0.08688,471.96338,0.61726,0.09295,373.20856,0.63064,0.0972,295.47278,0.64649,0.10277,233.87738,0.66094,0.10906,185.05922,0.67747,0.11441,146.35823,0.69413,0.12058,115.77804,0.71196,0.12618,91.6721,0.72725,0.13242,72.51701,0.74834,0.14021,57.36816,0.76499,0.14923,45.3629,0.78508,0.15889,35.93134,0.80464,0.17019,28.40909,0.82676,0.18631,22.48202,0.85209,0.20418,17.79613,0.87947,0.22578,14.06813,0.91222,0.2496,11.1448,0.95663,0.27094,8.81772,1.00234,0.30024,6.97545,1.06245,0.31112,5.5173,1.11988,0.31725,4.36941,1.1992,0.32287,3.45686,1.25564,0.32792,2.73547,1.30702,0.30987,2.16054,1.35357,0.28001,1.70952,1.39536,0.24307,1.35352,1.43978,0.20426,1.07079,1.48614,0.17973,0.84734,1.52487,0.17445,0.67072,1.54766,0.18183,0.53067,1.54431,0.19946,0.41976,1.51691,0.20478,0.33183,1.48156,0.18214,0.26261,1.46238,0.1306,0.20791,1.48316,0.06165,0.16452,1.56073,0.0051,0.13007,1.69023,0.00367,0.10309,1.83463,0.09686,0.08153,1.92477,0.29415,0.06443,1.90871,0.53276,0.05102,1.70404,0.76227,0.04042,1.36329,0.81471,0.03192,1.0357,0.60183,0.02528,0.90723,0.1303,0.01999,1.1673,-0.47634,52
5,20004.453,0.46232,-0.01247,15829.126,0.47027,0.0008,12516.703,0.47895,0.01403,9909.4424,0.48606,0.02278,7835.48,0.49355,0.02902,6217.2461,0.50014,0.03938,4905.291,0.50927,0.04358,3881.2737,0.5173,0.0501,3070.9827,0.52735,0.05337,2430.7778,0.53521,0.06161,1923.1537,0.54755,0.06482,1522.4358,0.55743,0.06954,1203.8446,0.56697,0.07307,952.86591,0.57895,0.08135,754.27557,0.59122,0.08301,596.71857,0.60349,0.08825,471.96338,0.61746,0.09116,373.20856,0.63037,0.09709,295.47278,0.64437,0.10241,233.87738,0.65993,0.10845,185.05922,0.67479,0.11263,146.35823,0.69002,0.1204,115.77804,0.70865,0.12695,91.6721,0.72578,0.13226,72.51701,0.7444,0.13855,57.36816,0.76242,0.14758,45.3629,0.7808,0.15844,35.93134,0.80095,0.16969,28.40909,0.82418,0.18583,22.48202,0.84861,0.20349,17.79613,0.8793,0.22342,14.06813,0.91212,0.24915,11.1448,0.95801,0.26561,8.81772,1.00521,0.29092,6.97545,1.0658,0.29777,5.5173,1.12051,0.29778,4.36941,1.19393,0.30052,3.45686,1.24422,0.29722,2.73547,1.29014,0.27442,2.16054,1.33126,0.24803,1.70952,1.36556,0.21281,1.35352,1.40203,0.18123,1.07079,1.44007,0.15904,0.84734,1.47066,0.15415,0.67072,1.4895,0.16037,0.53067,1.48567,0.17411,0.41976,1.46446,0.17718,0.33183,1.43814,0.15854,0.26261,1.42508,0.11554,0.20791,1.44699,0.06093,0.16452,1.51582,0.01811,0.13007,1.62678,0.02304,0.10309,1.74778,0.10965,0.08153,1.8206,0.28669,0.06443,1.80365,0.50153,0.05102,1.61248,0.70966,0.04042,1.29842,0.75827,0.03192,0.98595,0.54614,0.02528,0.89167,0.07849,0.01999,1.1999,-0.46339,52
5,20004.453,0.46931,-0.01265,15829.126,0.47737,0.00326,12516.703,0.4858,0.01576,9909.4424,0.49229,0.02471,7835.48,0.50101,0.03301,6217.2461,0.50806,0.0396,4905.291,0.51835,0.04555,3881.2737,0.52679,0.05211,3070.9827,0.53751,0.05638,2430.7778,0.54562,0.06012,1923.1537,0.55432,0.06604,1522.4358,0.56657,0.07134,1203.8446,0.579,0.07482,952.86591,0.58963,0.07921,754.27557,0.602,0.08348,596.71857,0.61556,0.08966,471.96338,0.62845,0.09587,373.20856,0.6428,0.10185,295.47278,0.65621,0.10898,233.87738,0.67414,0.11283,185.05922,0.69058,0.11809,146.35823,0.70666,0.12427,115.77804,0.72399,0.12994,91.6721,0.74165,0.13965,72.51701,0.76152,0.14299,57.36816,0.78468,0.15202,45.3629,0.80549,0.1635,35.93134,0.81891,0.17487,28.40909,0.84402,0.1841,22.48202,0.86506,0.20256,17.79613,0.88555,0.23144,14.06813,0.93509,0.2604,11.1448,0.96068,0.27946,8.81772,1.02956,0.30553,6.97545,1.08375,0.35371,5.5173,1.12629,0.35244,4.36941,1.19797,0.34158,3.45686,1.29879,0.32283,2.73547,1.39881,0.33578,2.16054,1.44995,0.35004,1.70952,1.46116,0.33679,1.35352,1.45436,0.28576,1.07079,1.45887,0.20242,0.84734,1.50109,0.11055,0.67072,1.57278,0.04903,0.53067,1.67085,0.04041,0.41976,1.74629,0.10343,0.33183,1.75324,0.21065,0.26261,1.67509,0.30793,0.20791,1.54006,0.33719,0.16452,1.40838,0.27196,0.13007,1.34557,0.13318,0.10309,1.38861,-0.0223,0.08153,1.54035,-0.1299,0.06443,1.74305,-0.14127,0.05102,2.00681,-0.00739,0.04042,2.19983,0.31158,0.03192,2.18936,0.76495,0.02528,1.88439,1.19216,0.01999,1.31,1.37151,52
5,20004.453,0.47031,-0.00864,15829.126,0.47862,0.00225,12516.703,0.48764,0.01734,9909.4424,0.495,0.02563,7835.48,0.50353,0.03373,6217.2461,0.5107,0.0403,4905.291,0.51934,0.04718,3881.2737,0.52758,0.05275,3070.9827,0.53755,0.05666,2430.7778,0.54615,0.06346,1923.1537,0.55778,0.06625,1522.4358,0.5669,0.07222,1203.8446,0.57953,0.07453,952.86591,0.59075,0.08143,754.27557,0.60314,0.08552,596.71857,0.61524,0.0924,471.96338,0.62933,0.0961,373.20856,0.64332,0.10058,295.47278,0.65742,0.1086,233.87738,0.67385,0.11439,185.05922,0.69053,0.11841,146.35823,0.70828,0.1259,115.77804,0.72587,0.13005,91.6721,0.74429,0.13817,72.51701,0.7639,0.14365,57.36816,0.78796,0.15247,45.3629,0.80745,0.1612,35.93134,0.82219,0.17464,28.40909,0.84786,0.1856,22.48202,0.86875,0.20423,17.79613,0.88833,0.22991,14.06813,0.93697,0.26449,11.1448,0.9611,0.28075,8.81772,1.03144,0.31364,6.97545,1.07617,0.36615,5.5173,1.12606,0.36521,4.36941,1.20038,0.35605,3.45686,1.31464,0.34748,2.73547,1.41392,0.37499,2.16054,1.4619,0.39022,1.70952,1.47359,0.36926,1.35352,1.47522,0.3049,1.07079,1.49517,0.20954,0.84734,1.55569,0.11421,0.67072,1.64216,0.05889,0.53067,1.7477,0.06759,0.41976,1.81369,0.14717,0.33183,1.79715,0.26204,0.26261,1.69283,0.34797,0.20791,1.54163,0.34881,0.16452,1.41549,0.25116,0.13007,1.37819,0.08777,0.10309,1.45873,-0.07284,0.08153,1.64685,-0.16329,0.06443,1.87004,-0.1408,0.05102,2.13834,0.05548,0.04042,2.29086,0.44148,0.03192,2.19743,0.93344,0.02528,1.79127,1.33193,0.01999,1.12755,1.39883,52
5,20004.453,0.46979,-0.00893,15829.126,0.47706,0.00281,12516.703,0.48432,0.01477,9909.4424,0.49255,0.02444,7835.48,0.50018,0.03152,6217.2461,0.50934,0.03897,4905.291,0.51693,0.0455,3881.2737,0.52626,0.0521,3070.9827,0.53489,0.05471,2430.7778,0.545,0.062,1923.1537,0.55402,0.06637,1522.4358,0.56536,0.07155,1203.8446,0.57685,0.07428,952.86591,0.58757,0.08077,754.27557,0.60088,0.0849,596.71857,0.61389,0.09068,471.96338,0.62597,0.09629,373.20856,0.64051,0.10078,295.47278,0.65607,0.10704,233.87738,0.67235,0.11386,185.05922,0.68974,0.11783,146.35823,0.70752,0.12571,115.77804,0.72479,0.13126,91.6721,0.74469,0.13911,72.51701,0.76275,0.14419,57.36816,0.78342,0.15165,45.3629,0.80298,0.15919,35.93134,0.81818,0.17721,28.40909,0.83961,0.1857,22.48202,0.86125,0.20601,17.79613,0.88867,0.23657,14.06813,0.93611,0.25369,11.1448,0.95894,0.28697,8.81772,1.02103,0.29921,6.97545,1.09689,0.34318,5.5173,1.12982,0.36219,4.36941,1.19317,0.35261,3.45686,1.27586,0.3221,2.73547,1.38333,0.30365,2.16054,1.46785,0.31634,1.70952,1.49996,0.32819,1.35352,1.49156,0.31351,1.07079,1.46678,0.25988,0.84734,1.45881,0.17087,0.67072,1.48913,0.07952,0.53067,1.57181,0.00856,0.41976,1.68085,0.00544,0.33183,1.76494,0.07939,0.26261,1.77756,0.20407,0.20791,1.69898,0.32216,0.16452,1.55491,0.3702,0.13007,1.40515,0.31662,0.10309,1.3209,0.17766,0.08153,1.34621,0.00637,0.06443,1.47331,-0.12286,0.05102,1.73296,-0.18363,0.04042,2.0672,-0.06343,0.03192,2.35286,0.2998,0.02528,2.40708,0.8571,0.01999,2.09047,1.44266,52
5,20004.453,0.4706,-0.01255,15829.126,0.47726,0.00333,12516.703,0.48498,0.01462,9909.4424,0.49396,0.02545,7835.48,0.50294,0.03334,6217.2461,0.51026,0.04014,4905.291,0.51814,0.04388,3881.2737,0.52848,0.05147,3070.9827,0.53649,0.05675,2430.7778,0.54579,0.06004,1923.1537,0.55684,0.06699,1522.4358,0.56751,0.07118,1203.8446,0.5779,0.07402,952.86591,0.58767,0.08072,754.27557,0.60019,0.08576,596.71857,0.61491,0.08985,471.96338,0.62739,0.09655,373.20856,0.63919,0.10025,295.47278,0.65571,0.10633,233.87738,0.6714,0.11274,185.05922,0.69021,0.11803,146.35823,0.70475,0.1247,115.77804,0.72322,0.13212,91.6721,0.74173,0.13714,72.51701,0.76139,0.14657,57.36816,0.77882,0.15382,45.3629,0.79992,0.16224,35.93134,0.82029,0.17494,28.40909,0.84075,0.19178,22.48202,0.86368,0.20994,17.79613,0.89039,0.23537,14.06813,0.92115,0.26209,11.1448,0.96083,0.29227,8.81772,1.00967,0.32718,6.97545,1.07768,0.35371,5.5173,1.13339,0.37713,4.36941,1.22334,0.39112,3.45686,1.29564,0.40196,2.73547,1.37799,0.38476,2.16054,1.45927,0.36467,1.70952,1.521,0.33669,1.35352,1.57204,0.29932,1.07079,1.61372,0.26251,0.84734,1.6456,0.23016,0.67072,1.66889,0.20249,0.53067,1.68586,0.18071,0.41976,1.69968,0.16359,0.33183,1.71215,0.15281,0.26261,1.72414,0.14935,0.20791,1.73374,0.15312,0.16452,1.74194,0.1618,0.13007,1.75049,0.17319,0.10309,1.76424,0.18958,0.08153,1.78315,0.21555,0.06443,1.80464,0.25055,0.05102,1.82574,0.28689,0.04042,1.86165,0.32499,0.03192,1.91542,0.37609,0.02528,1.97321,0.44418,0.01999,2.02585,0.51864,52
5,20004.453,0.47165,-0.01156,15829.126,0.47922,0.00314,12516.703,0.4878,0.01509,9909.4424,0.49569,0.02575,7835.48,0.50342,0.0322,6217.2461,0.51253,0.04044,4905.291,0.5215,0.04656,3881.2737,0.53005,0.04991,3070.9827,0.53874,0.05615,2430.7778,0.54834,0.0618,1923.1537,0.55858,0.06605,1522.4358,0.56811,0.07033,1203.8446,0.57971,0.0763,952.86591,0.59019,0.0809,754.27557,0.60392,0.08529,596.71857,0.61669,0.09237,471.96338,0.62998,0.09656,373.20856,0.64357,0.10168,295.47278,0.6583,0.10696,233.87738,0.67243,0.11365,185.05922,0.6914,0.11856,146.35823,0.70841,0.12408,115.77804,0.72509,0.13197,91.6721,0.74437,0.13785,72.51701,0.76396,0.1451,57.36816,0.78311,0.15413,45.3629,0.80412,0.16515,35.93134,0.82293,0.17657,28.40909,0.84435,0.1915,22.48202,0.86634,0.21249,17.79613,0.89181,0.23425,14.06813,0.92539,0.26386,11.1448,0.96611,0.29469,8.81772,1.01036,0.327,6.97545,1.06929,0.36888,5.5173,1.14488,0.38432,4.36941,1.21341,0.41749,3.45686,1.29901,0.4157,2.73547,1.39391,0.4181,2.16054,1.47086,0.40264,1.70952,1.54252,0.36802,1.35352,1.60641,0.33196,1.07079,1.65554,0.29523,0.84734,1.69119,0.25899,0.67072,1.71926,0.22691,0.53067,1.74013,0.20045,0.41976,1.75861,0.18178,0.33183,1.77128,0.17056,0.26261,1.78093,0.16561,0.20791,1.79007,0.16492,0.16452,1.80098,0.1692,0.13007,1.8147,0.18108,0.10309,1.8277,0.20138,0.08153,1.84306,0.22657,0.06443,1.86477,0.25765,0.05102,1.8997,0.29316,0.04042,1.94254,0.34786,0.03192,1.98179,0.41385,0.02528,2.0215,0.47508,0.01999,2.07515,0.52855,52
5,20004.453,0.47021,-0.01224,15829.126,0.47749,0.00282,12516.703,0.48508,0.01366,9909.4424,0.49356,0.02684,7835.48,0.50187,0.033,6217.2461,0.51125,0.03938,4905.291,0.51864,0.04605,3881.2737,0.52764,0.05165,3070.9827,0.53724,0.05582,2430.7778,0.54695,0.05821,1923.1537,0.55598,0.06648,1522.4358,0.56654,0.07099,1203.8446,0.57721,0.07475,952.86591,0.58797,0.07843,754.27557,0.60081,0.08572,596.71857,0.61203,0.0906,471.96338,0.62694,0.09612,373.20856,0.64167,0.10056,295.47278,0.65441,0.10601,233.87738,0.67158,0.11153,185.05922,0.68798,0.11892,146.35823,0.70511,0.12337,115.77804,0.72381,0.13101,91.6721,0.74262,0.13824,72.51701,0.75936,0.14625,57.36816,0.78013,0.15447,45.3629,0.80165,0.16432,35.93134,0.81891,0.17643,28.40909,0.84014,0.19151,22.48202,0.86274,0.21001,17.79613,0.88867,0.23418,14.06813,0.92237,0.26226,11.1448,0.96334,0.29027,8.81772,1.00975,0.32254,6.97545,1.07706,0.3589,5.5173,1.13977,0.36876,4.36941,1.22054,0.3959,3.45686,1.29284,0.39419,2.73547,1.38159,0.38023,2.16054,1.45494,0.36403,1.70952,1.51491,0.33144,1.35352,1.56745,0.29472,1.07079,1.60931,0.25948,0.84734,1.63964,0.22774,0.67072,1.66235,0.20037,0.53067,1.67888,0.17743,0.41976,1.69368,0.16116,0.33183,1.70657,0.15176,0.26261,1.7171,0.14971,0.20791,1.72449,0.15272,0.16452,1.73238,0.15867,0.13007,1.744,0.16933,0.10309,1.75958,0.18881,0.08153,1.77469,0.21602,0.06443,1.79404,0.24958,0.05102,1.82038,0.28036,0.04042,1.86326,0.3239,0.03192,1.912,0.38645,0.02528,1.95575,0.4534,0.01999,2.00165,0.51264,52
5,20004.453,0.47281,-0.00872,15829.126,0.48248,0.00635,12516.703,0.49086,0.01718,9909.4424,0.49951,0.02725,7835.48,0.50939,0.03659,6217.2461,0.51734,0.04176,4905.291,0.52649,0.04795,3881.2737,0.53449,0.0531,3070.9827,0.54466,0.0581,2430.7778,0.55381,0.06342,1923.1537,0.56516,0.06806,1522.4358,0.57537,0.07201,1203.8446,0.58492,0.07679,952.86591,0.59981,0.08214,754.27557,0.61155,0.08771,596.71857,0.62411,0.09186,471.96338,0.63685,0.09714,373.20856,0.65157,0.10306,295.47278,0.66722,0.1079,233.87738,0.68151,0.11489,185.05922,0.70062,0.12046,146.35823,0.7177,0.12632,115.77804,0.73668,0.13213,91.6721,0.75526,0.14151,72.51701,0.77515,0.14788,57.36816,0.79506,0.1569,45.3629,0.81495,0.16455,35.93134,0.83188,0.1777,28.40909,0.85467,0.1935,22.48202,0.87828,0.21311,17.79613,0.89959,0.23666,14.06813,0.93216,0.26573,11.1448,0.96878,0.29949,8.81772,1.01207,0.33622,6.97545,1.07104,0.38327,5.5173,1.14508,0.40573,4.36941,1.21757,0.44968,3.45686,1.30743,0.45703,2.73547,1.41588,0.46929,2.16054,1.50494,0.46255,1.70952,1.59205,0.43024,1.35352,1.67312,0.39358,1.07079,1.73502,0.35389,0.84734,1.78201,0.31213,0.67072,1.81888,0.27344,0.53067,1.84582,0.24026,0.41976,1.8683,0.21497,0.33183,1.88539,0.19866,0.26261,1.89846,0.18842,0.20791,1.91043,0.18374,0.16452,1.92446,0.18497,0.13007,1.94014,0.19596,0.10309,1.95582,0.21651,0.08153,1.97025,0.24265,0.06443,1.99102,0.27293,0.05102,2.02345,0.3055,0.04042,2.06553,0.35494,0.03192,2.10848,0.41336,0.02528,2.15615,0.46747,0.01999,2.22313,0.51927,51
5,20004.453,0.48116,-0.00596,15829.126,0.48994,0.00718,12516.703,0.498,0.0205,9909.4424,0.5057,0.02913,7835.48,0.51385,0.03585,6217.2461,0.52287,0.04386,4905.291,0.53164,0.05043,3881.2737,0.54098,0.05531,3070.9827,0.54945,0.05917,2430.7778,0.56127,0.06407,1923.1537,0.57066,0.06942,1522.4358,0.58094,0.07473,1203.8446,0.59374,0.07965,952.86591,0.60552,0.08269,754.27557,0.6176,0.08738,596.71857,0.6309,0.09261,471.96338,0.6436,0.09805,373.20856,0.65829,0.10313,295.47278,0.67419,0.10993,233.87738,0.69096,0.11668,185.05922,0.70634,0.1199,146.35823,0.72512,0.12843,115.77804,0.74488,0.13413,91.6721,0.76375,0.1412,72.51701,0.78214,0.14838,57.36816,0.80286,0.15795,45.3629,0.82297,0.16691,35.93134,0.84209,0.1786,28.40909,0.86174,0.19239,22.48202,0.88246,0.21296,17.79613,0.90651,0.23529,14.06813,0.93476,0.26865,11.1448,0.96825,0.30466,8.81772,1.01256,0.34397,6.97545,1.05821,0.38659,5.5173,1.13749,0.43843,4.36941,1.20408,0.47248,3.45686,1.31593,0.50604,2.73547,1.41243,0.54018,2.16054,1.519,0.53142,1.70952,1.63704,0.51329,1.35352,1.73571,0.48652,1.07079,1.81485,0.44225,0.84734,1.88237,0.39147,0.67072,1.93484,0.34529,0.53067,1.9755,0.30462,0.41976,2.00482,0.27101,0.33183,2.02686,0.24533,0.26261,2.04478,0.22694,0.20791,2.06296,0.21703,0.16452,2.08003,0.21719,0.13007,2.09489,0.22661,0.10309,2.1088,0.24178,0.08153,2.12856,0.26105,0.06443,2.15621,0.29196,0.05102,2.19271,0.33474,0.04042,2.22888,0.38676,0.03192,2.26995,0.43722,0.02528,2.33054,0.4861,0.01999,2.4118,0.55019,51
