id,cell,soh,soc,temperature,M,mu,RMS_error
7876,2.0,87.0,50.0,45.0,28,0.35765912293015145,0.0041316997191293645
7877,2.0,87.0,50.0,45.0,27,0.3776603367643233,0.016604396977329478
7878,2.0,87.0,50.0,45.0,27,0.3697355770474652,0.0038828360558755466
7879,2.0,87.0,50.0,45.0,24,0.3905072943688621,0.0046107621634190075
7880,2.0,87.0,50.0,45.0,27,0.4449319415771986,0.003603448987498319
7881,2.0,87.0,50.0,45.0,28,0.3460467178848472,0.0035143592816334703
7788,2.0,87.0,40.0,35.0,22,0.45303834185294767,0.013655682531781512
7789,2.0,87.0,40.0,35.0,24,0.38357346501632783,0.01365685652684993
7790,2.0,87.0,40.0,35.0,21,0.4615181970255703,0.01340155126680405
7791,2.0,87.0,40.0,35.0,21,0.4662401135792774,0.018208841575163004
7792,2.0,87.0,40.0,35.0,25,0.43347990750825494,0.013607760192961301
7793,2.0,87.0,40.0,35.0,21,0.44407396624247486,0.014681678276198325
7794,2.0,87.0,40.0,35.0,22,0.4047292617185875,0.014513543356917433
7795,2.0,87.0,40.0,35.0,21,0.4948191193583784,0.013196803141136386
7796,2.0,87.0,40.0,35.0,23,0.46067079661603794,0.013094940400034099
7797,2.0,87.0,40.0,35.0,21,0.4544028239568153,0.013587092126218928
7798,2.0,87.0,40.0,35.0,26,0.4091423046082979,0.013743338558602191
7799,2.0,87.0,40.0,35.0,26,0.44032411468280575,0.013119235801811804
7800,2.0,87.0,40.0,35.0,21,0.47091607742331365,0.01459178386618465
7860,2.0,87.0,40.0,45.0,21,0.48763318768523856,0.01130872629028195
7861,2.0,87.0,40.0,45.0,21,0.4999774495364169,0.013151096592699316
7862,2.0,87.0,40.0,45.0,22,0.47925861748331466,0.011745907883312354
7863,2.0,87.0,40.0,45.0,26,0.4745846215160423,0.01098579775723028
7864,2.0,87.0,40.0,45.0,22,0.48888521122916473,0.011699990087319694
7865,2.0,87.0,40.0,45.0,26,0.43644418917791405,0.012084779562252299
7866,2.0,87.0,40.0,45.0,21,0.49267035258677616,0.011291005118257393
7868,2.0,87.0,40.0,45.0,23,0.43789588941218793,0.01174202273881127
7869,2.0,87.0,40.0,45.0,22,0.36875368459503877,0.01145383583459187
7870,2.0,87.0,40.0,45.0,25,0.350545957589251,0.011907487503356642
7749,2.0,87.0,10.0,35.0,25,0.4669658661687691,0.006541106705128614
7750,2.0,87.0,10.0,35.0,23,0.439373710736246,0.008399531486305458
7751,2.0,87.0,10.0,35.0,27,0.3910805039788421,0.006570850671530795
7752,2.0,87.0,10.0,35.0,24,0.4106814554234286,0.007544671743140099
7753,2.0,87.0,10.0,35.0,23,0.49955929179114034,0.007601048188024148
7754,2.0,87.0,10.0,35.0,23,0.4600481986806323,0.0086064552625269
7755,2.0,87.0,10.0,35.0,27,0.35987681801700144,0.0065919570115281646
7756,2.0,87.0,10.0,35.0,23,0.47555769457732133,0.008281636758999338
7757,2.0,87.0,10.0,35.0,24,0.47389898071162295,0.00848975378828413
7758,2.0,87.0,10.0,35.0,29,0.417686727720722,0.006472627882817865
7759,2.0,87.0,10.0,35.0,23,0.45049842223380565,0.008536932221763757
7760,2.0,87.0,10.0,35.0,26,0.43438510535039365,0.006604643184066503
7761,2.0,87.0,10.0,35.0,27,0.4802026726802334,0.006200886102437932
7827,2.0,87.0,10.0,45.0,25,0.4689171484575392,0.007135238831800462
7828,2.0,87.0,10.0,45.0,23,0.4267769002717611,0.008569694192169878
7829,2.0,87.0,10.0,45.0,23,0.49515460463350736,0.009079738730161085
7830,2.0,87.0,10.0,45.0,23,0.45005322282615967,0.00856398164237189
7831,2.0,87.0,10.0,45.0,26,0.4994900674629421,0.00793442176585698
7832,2.0,87.0,10.0,45.0,25,0.43651827545629174,0.00728775424166949
7833,2.0,87.0,10.0,45.0,25,0.4895809550082051,0.006983968129849871
7834,2.0,87.0,10.0,45.0,26,0.3331382284917118,0.007163268279073945
7835,2.0,87.0,10.0,45.0,27,0.4561851698900953,0.0068872314786719195
7836,2.0,87.0,10.0,45.0,25,0.4651227457315965,0.00700523085669798
7837,2.0,87.0,10.0,45.0,22,0.48881475933235186,0.00898528520283735
7687,2.0,86.0,90.0,35.0,24,0.4374803176781813,0.008412732572664986
7688,2.0,86.0,90.0,35.0,24,0.498759815334727,0.006798000950127489
7689,2.0,86.0,90.0,35.0,24,0.49592032461143176,0.0070006109488465595
7690,2.0,86.0,90.0,35.0,27,0.3826458408063874,0.006611358797118802
7691,2.0,86.0,90.0,35.0,27,0.4178298811458723,0.006582990049425369
7692,2.0,86.0,90.0,35.0,25,0.43815466339495845,0.006604966565787546
7693,2.0,86.0,90.0,35.0,24,0.484489760742686,0.008138956174164139
7694,2.0,86.0,90.0,35.0,23,0.4806992620926944,0.00796133155096642
7740,2.0,86.0,90.0,45.0,24,0.45722942147245094,0.007578972986132586
7741,2.0,86.0,90.0,45.0,24,0.48872899814496906,0.006983790806722557
7742,2.0,86.0,90.0,45.0,27,0.4797519167110029,0.006371751407970428
7743,2.0,86.0,90.0,45.0,24,0.39270405590231006,0.007730184761306017
7744,2.0,86.0,90.0,45.0,24,0.44637199970551245,0.00765643739424108
7745,2.0,86.0,90.0,45.0,25,0.42194833543532906,0.006641943705648336
7746,2.0,86.0,90.0,45.0,29,0.41605302729247606,0.006353362946776803
7747,2.0,86.0,90.0,45.0,24,0.4356205763136082,0.007951235999501068
7748,2.0,86.0,90.0,45.0,28,0.37323958142662905,0.007259534530438916
7679,2.0,86.0,50.0,35.0,29,0.2891618985294372,0.0029848298215169834
7680,2.0,86.0,50.0,35.0,27,0.4761470931091467,0.0035108551283520193
7681,2.0,86.0,50.0,35.0,26,0.4377153966165057,0.003695501828823322
7682,2.0,86.0,50.0,35.0,27,0.44318822140076486,0.0029830876025819446
7683,2.0,86.0,50.0,35.0,24,0.4428672344517476,0.004062511675723527
7684,2.0,86.0,50.0,35.0,29,0.36239038742862484,0.002878118842546269
7685,2.0,86.0,50.0,35.0,28,0.43493533064326984,0.002827356695833488
7686,2.0,86.0,50.0,35.0,26,0.45553291988836486,0.0029451555714125883
7731,2.0,86.0,50.0,45.0,26,0.39328378244161843,0.004578985346986667
7732,2.0,86.0,50.0,45.0,25,0.36364130889346025,0.004133648608754777
7733,2.0,86.0,50.0,45.0,28,0.4116666930390843,0.0037554877626194954
7734,2.0,86.0,50.0,45.0,27,0.4345573947518734,0.0036555474683167763
7735,2.0,86.0,50.0,45.0,27,0.4604852217690184,0.00356774319319193
7736,2.0,86.0,50.0,45.0,25,0.48474038992945145,0.003658099579989896
7737,2.0,86.0,50.0,45.0,28,0.4447791462873114,0.0036511374751154206
7738,2.0,86.0,50.0,45.0,26,0.49493945273190676,0.003706649779021634
7739,2.0,86.0,50.0,45.0,27,0.3036010504082536,0.004272391542935997
7671,2.0,86.0,40.0,35.0,24,0.4752016249909854,0.013702917919474087
7672,2.0,86.0,40.0,35.0,21,0.4792646358452758,0.01341358997781403
7673,2.0,86.0,40.0,35.0,28,0.37850677542620015,0.013035559522305859
7674,2.0,86.0,40.0,35.0,21,0.49234770391944394,0.01388578268413582
7676,2.0,86.0,40.0,35.0,22,0.4033552041707209,0.013221086902549544
7677,2.0,86.0,40.0,35.0,21,0.46841410822867735,0.014239631693706128
7678,2.0,86.0,40.0,35.0,21,0.440232096475465,0.01472479938008744
7722,2.0,86.0,40.0,45.0,24,0.3869575615721331,0.011956324390712878
7723,2.0,86.0,40.0,45.0,21,0.46010478233786045,0.012859144419902466
7724,2.0,86.0,40.0,45.0,21,0.42265885409610504,0.01168665656374114
7725,2.0,86.0,40.0,45.0,21,0.4263757656035405,0.01314240046612729
7726,2.0,86.0,40.0,45.0,26,0.40292498871685256,0.011053428066523445
7727,2.0,86.0,40.0,45.0,22,0.4500984652237343,0.011869948766329864
7728,2.0,86.0,40.0,45.0,22,0.46163294345337946,0.011158689295460425
7729,2.0,86.0,40.0,45.0,27,0.46547197954912234,0.010981527491845128
7730,2.0,86.0,40.0,45.0,22,0.4953527560037905,0.012896336927940675
7647,2.0,86.0,10.0,35.0,24,0.4899171747417729,0.00696454141932045
7648,2.0,86.0,10.0,35.0,25,0.43150997435254124,0.006925972816205599
7649,2.0,86.0,10.0,35.0,23,0.4572235527416816,0.008047548138313675
7650,2.0,86.0,10.0,35.0,27,0.4546081656535733,0.00746707150140838
7651,2.0,86.0,10.0,35.0,26,0.46551224638134814,0.006732207380632934
7652,2.0,86.0,10.0,35.0,23,0.4517150185988935,0.00860717309608453
7653,2.0,86.0,10.0,35.0,25,0.4456366693065469,0.007038590219999866
7654,2.0,86.0,10.0,35.0,25,0.44948484403777766,0.0068788418518381566
7695,2.0,86.0,10.0,45.0,26,0.4802864255197541,0.006721604108295472
7696,2.0,86.0,10.0,45.0,26,0.4790760194399075,0.006775205952656986
7697,2.0,86.0,10.0,45.0,27,0.3838363001040139,0.006729916394699282
7698,2.0,86.0,10.0,45.0,28,0.47623863612523365,0.006609300156653671
7699,2.0,86.0,10.0,45.0,23,0.44886357694084855,0.008711065323956671
7700,2.0,86.0,10.0,45.0,23,0.46711882425443363,0.008778110150699889
7701,2.0,86.0,10.0,45.0,27,0.4831206654709628,0.0067174226004318065
7702,2.0,86.0,10.0,45.0,29,0.23658913079043065,0.006640558269745606
7703,2.0,86.0,10.0,45.0,26,0.47206501763423003,0.006837924845004697
7539,2.0,85.0,90.0,35.0,24,0.46118799290254453,0.00840060589366033
7541,2.0,85.0,90.0,35.0,23,0.4933542713842052,0.00851711276689026
7542,2.0,85.0,90.0,35.0,28,0.4595422348514573,0.006631471832653486
7543,2.0,85.0,90.0,35.0,25,0.4346120390931494,0.006921522842766566
7544,2.0,85.0,90.0,35.0,23,0.49528708972169133,0.008551366591371358
7545,2.0,85.0,90.0,35.0,27,0.4683357273858536,0.0066256781737447585
7546,2.0,85.0,90.0,35.0,25,0.4447866322577162,0.006862895321749424
7547,2.0,85.0,90.0,35.0,24,0.4684145113011068,0.007001901630485535
7548,2.0,85.0,90.0,35.0,29,0.2507166503575453,0.006474231699446038
7549,2.0,85.0,90.0,35.0,25,0.47656992649184693,0.006937167740100763
7550,2.0,85.0,90.0,35.0,25,0.47058394091288225,0.0080636019192944
7631,2.0,85.0,90.0,45.0,24,0.42744119859843976,0.007469473409604925
7632,2.0,85.0,90.0,45.0,28,0.49859193939362667,0.006413373556780981
7633,2.0,85.0,90.0,45.0,31,0.30803536598379655,0.006325400941224093
7634,2.0,85.0,90.0,45.0,25,0.4355482183611066,0.006593166953975974
7635,2.0,85.0,90.0,45.0,26,0.4332241315533546,0.006572304854954282
7636,2.0,85.0,90.0,45.0,26,0.4079032044640578,0.006601362975760937
7637,2.0,85.0,90.0,45.0,27,0.38995099439895364,0.006528432618194818
7638,2.0,85.0,90.0,45.0,29,0.32113175499011193,0.006449431039703841
7639,2.0,85.0,90.0,45.0,24,0.486009641768847,0.006982579692399663
7640,2.0,85.0,90.0,45.0,24,0.4475566881148537,0.00716758122302748
7641,2.0,85.0,90.0,45.0,28,0.4861793678898373,0.006660275280648711
7642,2.0,85.0,90.0,45.0,24,0.4273707461240017,0.006699383158190472
7643,2.0,85.0,90.0,45.0,28,0.4790426229715431,0.006477963506780651
7644,2.0,85.0,90.0,45.0,24,0.46790583335276814,0.007555380242040197
7645,2.0,85.0,90.0,45.0,26,0.3756596772363523,0.0064365250706522065
7646,2.0,85.0,90.0,45.0,26,0.46046223819308707,0.007427348020547967
7527,2.0,85.0,50.0,35.0,26,0.4750471765504025,0.003748432643691872
7528,2.0,85.0,50.0,35.0,26,0.45111116427120146,0.003205484856124692
7529,2.0,85.0,50.0,35.0,27,0.4767399617837187,0.0034677392900578155
7530,2.0,85.0,50.0,35.0,27,0.37403691036151787,0.0031552772819999114
7531,2.0,85.0,50.0,35.0,28,0.3602628864136185,0.0032058883307416876
7532,2.0,85.0,50.0,35.0,24,0.41538087647083977,0.004378324793004772
7533,2.0,85.0,50.0,35.0,27,0.44939823745739726,0.00294969875260127
7534,2.0,85.0,50.0,35.0,27,0.4839408433671649,0.0030101310723276396
7535,2.0,85.0,50.0,35.0,24,0.4901876062564041,0.0030892968290806384
7536,2.0,85.0,50.0,35.0,24,0.41534677220271743,0.004174136723672304
7537,2.0,85.0,50.0,35.0,27,0.22672463676023002,0.0029547624362184794
7538,2.0,85.0,50.0,35.0,26,0.48737942769620046,0.003672628652048004
7615,2.0,85.0,50.0,45.0,27,0.3566079706939602,0.0045675200762483525
7616,2.0,85.0,50.0,45.0,24,0.40832713146264543,0.004264947764208931
7617,2.0,85.0,50.0,45.0,26,0.48092210514995615,0.003907528582190704
7618,2.0,85.0,50.0,45.0,27,0.40332463396150053,0.0038029449194820356
7619,2.0,85.0,50.0,45.0,26,0.48794161420435767,0.003795814118054108
7620,2.0,85.0,50.0,45.0,29,0.21336884780319532,0.004446732301210187
7621,2.0,85.0,50.0,45.0,26,0.4656928764311614,0.003831728604416186
7622,2.0,85.0,50.0,45.0,27,0.4865765115102135,0.0040833803692777865
7623,2.0,85.0,50.0,45.0,26,0.41376027520050973,0.004800611282547417
7624,2.0,85.0,50.0,45.0,28,0.4868195081317864,0.0038035294499231755
7625,2.0,85.0,50.0,45.0,26,0.4619359503681798,0.004397615662476212
7626,2.0,85.0,50.0,45.0,26,0.4632245326238731,0.003780541484877044
7627,2.0,85.0,50.0,45.0,24,0.44950962804447747,0.005172490939169632
7628,2.0,85.0,50.0,45.0,26,0.465241215035453,0.0037194586534357514
7629,2.0,85.0,50.0,45.0,28,0.4249729797969998,0.004399314049114682
7630,2.0,85.0,50.0,45.0,26,0.45181508409042836,0.01300983021018501
7515,2.0,85.0,40.0,35.0,23,0.4772205348962052,0.013520288886170526
7517,2.0,85.0,40.0,35.0,23,0.44220844984929253,0.013444002856936053
7518,2.0,85.0,40.0,35.0,22,0.474621388660757,0.014577140394611237
7519,2.0,85.0,40.0,35.0,24,0.4822633450839423,0.013018328545795516
7520,2.0,85.0,40.0,35.0,23,0.43052150945208023,0.014563236557777167
7521,2.0,85.0,40.0,35.0,23,0.42526734525710885,0.013626355252290986
7523,2.0,85.0,40.0,35.0,27,0.46925675585331716,0.017305581285949456
7524,2.0,85.0,40.0,35.0,26,0.43981313793916876,0.01369845281088789
7525,2.0,85.0,40.0,35.0,22,0.41590381586744496,0.013857188923176762
7526,2.0,85.0,40.0,35.0,21,0.4592007540355828,0.014305505830451
7599,2.0,85.0,40.0,45.0,21,0.46811024828539527,0.013366945707730582
7600,2.0,85.0,40.0,45.0,22,0.38177639696564825,0.011243025777842598
7601,2.0,85.0,40.0,45.0,21,0.47192264253621863,0.012760018854670867
7602,2.0,85.0,40.0,45.0,21,0.443075216985064,0.013337435536047016
7603,2.0,85.0,40.0,45.0,21,0.4866206184213899,0.01144021114830328
7604,2.0,85.0,40.0,45.0,22,0.4843500402688916,0.0109282683225319
7605,2.0,85.0,40.0,45.0,21,0.44395714382411344,0.011484572055421562
7606,2.0,85.0,40.0,45.0,21,0.48903257823910773,0.011326184859824028
7607,2.0,85.0,40.0,45.0,25,0.3392053146534163,0.011409374306447666
7608,2.0,85.0,40.0,45.0,21,0.4940855387227724,0.013379512067073076
7609,2.0,85.0,40.0,45.0,22,0.35286222541606427,0.011876799619614704
7610,2.0,85.0,40.0,45.0,21,0.4758901944733165,0.01161778188008572
7611,2.0,85.0,40.0,45.0,22,0.4935454561430037,0.011858612650098013
7612,2.0,85.0,40.0,45.0,21,0.4871183682545044,0.011526305042017144
7613,2.0,85.0,40.0,45.0,27,0.2672949941184164,0.012371680787622854
7614,2.0,85.0,40.0,45.0,21,0.4568151951414773,0.011462313148954314
7479,2.0,85.0,10.0,35.0,28,0.4461961009413449,0.006562121304136983
7480,2.0,85.0,10.0,35.0,23,0.4697149490750634,0.008944652768172532
7481,2.0,85.0,10.0,35.0,23,0.48333844634531,0.008230950508157425
7482,2.0,85.0,10.0,35.0,24,0.43295869039436274,0.007445874679549582
7483,2.0,85.0,10.0,35.0,24,0.4133475518595894,0.008887391977281297
7484,2.0,85.0,10.0,35.0,26,0.4921696221906825,0.007755503853089882
7485,2.0,85.0,10.0,35.0,26,0.4821382307761307,0.006673436069720948
7486,2.0,85.0,10.0,35.0,23,0.4594240575892823,0.00864673023062593
7487,2.0,85.0,10.0,35.0,23,0.49278911749909327,0.008821688537049146
7488,2.0,85.0,10.0,35.0,25,0.39329774078271473,0.008567643480064249
7489,2.0,85.0,10.0,35.0,24,0.44651957059809433,0.007563511144763576
7490,2.0,85.0,10.0,35.0,27,0.4743810330572561,0.006730088392006495
7551,2.0,85.0,10.0,45.0,23,0.48937613507068645,0.007890921873613625
7552,2.0,85.0,10.0,45.0,27,0.4977140254628154,0.0067044249621642
7553,2.0,85.0,10.0,45.0,23,0.4612269082521554,0.008358272509154184
7554,2.0,85.0,10.0,45.0,28,0.4177783087479523,0.006639199296646306
7555,2.0,85.0,10.0,45.0,25,0.41975962106389886,0.007166394947646753
7556,2.0,85.0,10.0,45.0,26,0.4647934609204998,0.006765841789578794
7557,2.0,85.0,10.0,45.0,26,0.4967880757909463,0.006912063372120839
7558,2.0,85.0,10.0,45.0,24,0.47598493879734005,0.00849474195688874
7559,2.0,85.0,10.0,45.0,24,0.4898633213956881,0.006948273974531549
7560,2.0,85.0,10.0,45.0,23,0.47985556190644796,0.008515201739125445
7561,2.0,85.0,10.0,45.0,25,0.49568479281416655,0.00825548148531867
7562,2.0,85.0,10.0,45.0,26,0.45493577608391855,0.006754962464518105
7563,2.0,85.0,10.0,45.0,23,0.4602395226793411,0.008403152829648168
7564,2.0,85.0,10.0,45.0,27,0.4112562936967742,0.006743451952148771
7565,2.0,85.0,10.0,45.0,28,0.3249066380435516,0.006621264896201602
7566,2.0,85.0,10.0,45.0,27,0.34723110252418243,0.006613512184101693
7374,2.0,84.0,90.0,35.0,26,0.4585732096498102,0.007941009420232317
7375,2.0,84.0,90.0,35.0,27,0.45569172851112594,0.006632881052205033
7376,2.0,84.0,90.0,35.0,25,0.4569423229956959,0.007026463893429904
7377,2.0,84.0,90.0,35.0,23,0.4801270672928215,0.008671155255079768
7378,2.0,84.0,90.0,35.0,28,0.41108106761709184,0.0065098897697527525
7379,2.0,84.0,90.0,35.0,26,0.4127336679232362,0.006877212287713877
7380,2.0,84.0,90.0,35.0,25,0.39972158500963284,0.007236166561837105
7381,2.0,84.0,90.0,35.0,23,0.49537663287606526,0.008619476211523812
7382,2.0,84.0,90.0,35.0,28,0.4295754450097362,0.00668582406566726
7383,2.0,84.0,90.0,35.0,27,0.39607144137702344,0.0066433258124765655
7384,2.0,84.0,90.0,35.0,27,0.4531771861648256,0.006455779135523016
7385,2.0,84.0,90.0,35.0,24,0.4729627269888872,0.007296011846108917
7386,2.0,84.0,90.0,35.0,24,0.4455364274161038,0.00847847207443148
7387,2.0,84.0,90.0,35.0,26,0.4590603748502401,0.0069216248921535285
7388,2.0,84.0,90.0,35.0,25,0.4490390661788043,0.007047864597220979
7464,2.0,84.0,90.0,45.0,24,0.4937110814544935,0.006771255957366001
7465,2.0,84.0,90.0,45.0,27,0.42965359806326664,0.0064714574980218355
7466,2.0,84.0,90.0,45.0,28,0.39258208531187455,0.006598307382825916
7467,2.0,84.0,90.0,45.0,28,0.43470311701880593,0.006555293376443199
7469,2.0,84.0,90.0,45.0,27,0.47045873381489145,0.0066175988231640176
7470,2.0,84.0,90.0,45.0,24,0.47998224225893127,0.007085502674706115
7471,2.0,84.0,90.0,45.0,26,0.43498806204244644,0.006390376185108739
7472,2.0,84.0,90.0,45.0,29,0.4619859354083947,0.006499411590013395
7473,2.0,84.0,90.0,45.0,24,0.47619912838816425,0.007889469490380671
7474,2.0,84.0,90.0,45.0,24,0.42984771955375545,0.007286844449211358
7475,2.0,84.0,90.0,45.0,29,0.4383784636956439,0.006518644041873376
7476,2.0,84.0,90.0,45.0,25,0.4876170531989106,0.006508348633072026
7477,2.0,84.0,90.0,45.0,24,0.43724979055008584,0.007338276380583566
7478,2.0,84.0,90.0,45.0,30,0.38911165579875906,0.006999594690548212
7359,2.0,84.0,50.0,35.0,24,0.4861716199985905,0.004645185867492371
7360,2.0,84.0,50.0,35.0,27,0.497647767972642,0.003257730884130255
7361,2.0,84.0,50.0,35.0,27,0.327852082236076,0.0034570382669703273
7362,2.0,84.0,50.0,35.0,24,0.46377994550419077,0.0041901619886723085
7363,2.0,84.0,50.0,35.0,27,0.3500016953604027,0.003552394768008384
7364,2.0,84.0,50.0,35.0,25,0.4741637919734918,0.004354436500988272
7365,2.0,84.0,50.0,35.0,30,0.3756338540477704,0.003509827231641173
7366,2.0,84.0,50.0,35.0,28,0.4705013433634966,0.0034345645662148326
7367,2.0,84.0,50.0,35.0,27,0.49817394477643906,0.0033293184469293273
7368,2.0,84.0,50.0,35.0,24,0.4730528482894507,0.004484623355312278
7369,2.0,84.0,50.0,35.0,27,0.3962154692742078,0.0031804890652006074
7370,2.0,84.0,50.0,35.0,27,0.40370539862032007,0.00416405605804424
7371,2.0,84.0,50.0,35.0,25,0.4202078474102606,0.0032528634376116474
7372,2.0,84.0,50.0,35.0,28,0.45867695571258793,0.0032332337722133808
7373,2.0,84.0,50.0,35.0,28,0.3761290174935481,0.0032370596038437615
7449,2.0,84.0,50.0,45.0,27,0.4882290453343674,0.003985449834164299
7450,2.0,84.0,50.0,45.0,26,0.4285469682863732,0.004848230531739598
7451,2.0,84.0,50.0,45.0,27,0.45275919954591326,0.0046213606780953894
7452,2.0,84.0,50.0,45.0,27,0.4444419651960654,0.003896322425266628
7453,2.0,84.0,50.0,45.0,25,0.4665316786570125,0.004970132513631979
7454,2.0,84.0,50.0,45.0,27,0.49230051764933314,0.0040102313716751225
7455,2.0,84.0,50.0,45.0,28,0.29165762286898733,0.004295271858306938
7456,2.0,84.0,50.0,45.0,25,0.4634666421542616,0.0041678297217001125
7457,2.0,84.0,50.0,45.0,23,0.46732015811664684,0.005204208556442324
7458,2.0,84.0,50.0,45.0,25,0.3275374652882971,0.0042648767035434925
7459,2.0,84.0,50.0,45.0,25,0.4789438326660356,0.003926359992271836
7460,2.0,84.0,50.0,45.0,24,0.3846254626351009,0.005309036873652816
7461,2.0,84.0,50.0,45.0,25,0.4902245008648938,0.00521832761434812
7462,2.0,84.0,50.0,45.0,25,0.49440630516499606,0.0051594108428584945
7463,2.0,84.0,50.0,45.0,26,0.4340569506424202,0.004840852320886338
7344,2.0,84.0,40.0,35.0,22,0.3986978377877287,0.013310270077377282
7345,2.0,84.0,40.0,35.0,22,0.4808670809819151,0.014866677416814194
7346,2.0,84.0,40.0,35.0,21,0.4598137250352796,0.014488531729437527
7347,2.0,84.0,40.0,35.0,22,0.4692928338675204,0.01323154212563453
7348,2.0,84.0,40.0,35.0,23,0.3872574478842844,0.013758264197814517
7349,2.0,84.0,40.0,35.0,22,0.4589786073728995,0.01370153612539494
7350,2.0,84.0,40.0,35.0,21,0.49967741403119337,0.013290459417752018
7351,2.0,84.0,40.0,35.0,22,0.44579024336033146,0.013909039742098747
7352,2.0,84.0,40.0,35.0,21,0.4738768754617716,0.01509707708179149
7353,2.0,84.0,40.0,35.0,21,0.46493738122003725,0.015081981079261356
7354,2.0,84.0,40.0,35.0,21,0.4613648952277899,0.014310288643700887
7355,2.0,84.0,40.0,35.0,21,0.49060836155592147,0.01330170384027997
7356,2.0,84.0,40.0,35.0,22,0.41655994071295566,0.014000451319195997
7357,2.0,84.0,40.0,35.0,21,0.4338136015965359,0.015029383168751995
7358,2.0,84.0,40.0,35.0,23,0.49467169776123376,0.01445494815959919
7434,2.0,84.0,40.0,45.0,23,0.4934856682628498,0.011607759538726498
7436,2.0,84.0,40.0,45.0,21,0.4797780891230248,0.011648995772813298
7437,2.0,84.0,40.0,45.0,21,0.44440799662985975,0.013251982602121744
7438,2.0,84.0,40.0,45.0,21,0.42464613357650804,0.013503628733045215
7439,2.0,84.0,40.0,45.0,22,0.45045578452994517,0.011252200328789066
7440,2.0,84.0,40.0,45.0,21,0.46080129630899147,0.013522754066875774
7441,2.0,84.0,40.0,45.0,22,0.491702602037416,0.013015348785912472
7442,2.0,84.0,40.0,45.0,21,0.4750699115446103,0.013369223812769648
7443,2.0,84.0,40.0,45.0,25,0.39223882502685814,0.012277549806250756
7444,2.0,84.0,40.0,45.0,24,0.42636587737711396,0.011142454058699557
7445,2.0,84.0,40.0,45.0,22,0.39157353298046293,0.01127068863031716
7446,2.0,84.0,40.0,45.0,26,0.40378425356531356,0.011122441029966387
7447,2.0,84.0,40.0,45.0,21,0.43663722344928113,0.013477580373034521
7448,2.0,84.0,40.0,45.0,22,0.46816724015315636,0.011143417400137051
7299,2.0,84.0,10.0,35.0,26,0.4914456969767328,0.007949838884810401
7301,2.0,84.0,10.0,35.0,27,0.42412386024722604,0.006923947125075115
7302,2.0,84.0,10.0,35.0,24,0.4871723568601698,0.006953892528802535
7303,2.0,84.0,10.0,35.0,23,0.47080467585239005,0.008912895985565675
7304,2.0,84.0,10.0,35.0,23,0.48780656004767786,0.008266755065683523
7305,2.0,84.0,10.0,35.0,24,0.47306145046688275,0.007384287878594218
7306,2.0,84.0,10.0,35.0,26,0.48523031344027123,0.0068500279715062356
7307,2.0,84.0,10.0,35.0,26,0.4256152414556279,0.007221032954857803
7308,2.0,84.0,10.0,35.0,23,0.47853083804099106,0.008122858429413975
7309,2.0,84.0,10.0,35.0,24,0.40193455630145436,0.007954487577701716
7310,2.0,84.0,10.0,35.0,23,0.4752095826857524,0.008577535312089291
7311,2.0,84.0,10.0,35.0,23,0.4984322686972765,0.008114885492640916
7312,2.0,84.0,10.0,35.0,25,0.48678485789995674,0.007232202697714032
7313,2.0,84.0,10.0,35.0,23,0.4802535110613516,0.009169655597891643
7389,2.0,84.0,10.0,45.0,24,0.4495556556012863,0.007042502728219966
7390,2.0,84.0,10.0,45.0,26,0.3306534892805003,0.006714219204152287
7391,2.0,84.0,10.0,45.0,25,0.3828469542434919,0.007016773710412559
7392,2.0,84.0,10.0,45.0,28,0.3762278172007364,0.00800122775097733
7393,2.0,84.0,10.0,45.0,24,0.39592825208101134,0.007546650244993909
7394,2.0,84.0,10.0,45.0,28,0.4564509497363256,0.006679615300836238
7395,2.0,84.0,10.0,45.0,27,0.44154407094548187,0.006694945712147273
7396,2.0,84.0,10.0,45.0,25,0.4137810695616324,0.006921141902756165
7397,2.0,84.0,10.0,45.0,23,0.49038264721671165,0.008486474000039334
7398,2.0,84.0,10.0,45.0,28,0.3504212522003586,0.006745021954117012
7399,2.0,84.0,10.0,45.0,24,0.48747233875776863,0.007032976129375773
7400,2.0,84.0,10.0,45.0,28,0.3771407656249217,0.006734043824438013
7401,2.0,84.0,10.0,45.0,25,0.43583669260446445,0.008622250395347272
7402,2.0,84.0,10.0,45.0,24,0.4120675587722561,0.00768881965267857
7403,2.0,84.0,10.0,45.0,25,0.3893086983665781,0.0069187565366072195
7215,2.0,83.0,90.0,35.0,29,0.42325418892972366,0.0068514637314331835
7216,2.0,83.0,90.0,35.0,23,0.49084664742528805,0.008497807545616293
7217,2.0,83.0,90.0,35.0,24,0.45329307979715305,0.007640403930863348
7218,2.0,83.0,90.0,35.0,25,0.4480389585844188,0.007084699913429009
7219,2.0,83.0,90.0,35.0,24,0.4848065060999238,0.008681300513875669
7220,2.0,83.0,90.0,35.0,24,0.4618089921116494,0.008717414531565713
7221,2.0,83.0,90.0,35.0,27,0.4414602751226061,0.006688195570108588
7222,2.0,83.0,90.0,35.0,23,0.4700020180103395,0.007984732858321908
7223,2.0,83.0,90.0,35.0,24,0.4889569256346856,0.00699062209226022
