cell,id,temperature,soh,soc,RMS_error,L0,R0,R1,CPE1_0,CPE1_1,R2,CPE2_0,CPE2_1,CPE3_0,CPE3_1
1.0,3180,45.0,83.0,20.0,0.13755592459618435,2.983579798619635e-07,0.729391055004066,0.27073209624618605,0.043697951356338006,0.9999999999999999,0.19236552695768516,0.04314423347501883,0.5559238429917254,3.880330468388655,0.17015177771982687
1.0,3181,45.0,83.0,20.0,0.1383358712615666,3.0480722217467717e-07,0.7352463264077664,0.275483141961337,0.048310506364683356,0.5083435313886605,0.34982147756169046,0.053929027488483335,0.9262140050710619,53.136186107155424,0.9999999999999999
1.0,3050,25.0,83.0,10.0,0.008617231783361882,5.055171312740289e-07,0.3586636923334464,0.45019675538759374,0.05511097816671477,0.9606424760377353,0.5688177825271235,0.049273458811171886,0.5281735507370099,9.290334525334929,0.6602752710763594
1.0,3051,25.0,83.0,10.0,0.008711947667759788,4.968450703493887e-07,0.362486281963115,0.4575550891972219,0.054651031435737144,0.9569499380430248,0.5542426265733948,0.05001341743923553,0.5277266636321951,9.23736770305118,0.6571640469492936
1.0,3052,25.0,83.0,10.0,0.00860350267433577,5.04733324517949e-07,0.35936365605917014,0.45557567142459743,0.05493515408529442,0.9575468035176277,0.5628849661997855,0.049332247014046905,0.5274978179322929,9.27925104907818,0.6596032680164007
1.0,3053,25.0,83.0,10.0,0.008369445927109344,5.043621226835107e-07,0.35856484125182525,0.45600986642737995,0.05521874766838828,0.9562288418033387,0.5640960078405163,0.04906502271190078,0.5284691747984822,9.312351594241484,0.6633105235507155
1.0,3054,25.0,83.0,10.0,0.008343585717203979,4.94670266690823e-07,0.36279789663123146,0.4522174323189229,0.0552820547658334,0.9578550311221676,0.5575391766743525,0.05028144653402695,0.5289881026797472,9.318060487026667,0.6638954438078049
1.0,3055,25.0,83.0,10.0,0.0085193314235072,5.068352692466812e-07,0.36086835274499,0.45262894567043366,0.05480911995039725,0.9571749487830673,0.5512903709317591,0.049380358010856114,0.5297244222736623,9.238274069007494,0.6576533423761373
1.0,3092,35.0,83.0,10.0,0.007025297111882998,3.333883820129509e-07,0.2732317369759876,0.37531102786953263,0.0510502903734929,0.9634764132105516,0.3838695044757483,0.06136622587539678,0.494630015874162,8.362397478624544,0.6341525959417901
1.0,3093,35.0,83.0,10.0,0.007550671786806434,3.3704823276392155e-07,0.27237615114666647,0.3751409203141371,0.050464287786008144,0.9644896032122109,0.3822399420384583,0.060193983728004045,0.495729391972087,8.264871598858392,0.6258591039314049
1.0,3094,35.0,83.0,10.0,0.007571771261554514,3.3528167672394367e-07,0.27263959090026096,0.37489696235545017,0.050461941213577666,0.9642896171254381,0.38155180502633257,0.06041207457266335,0.49506193302129,8.277486669548166,0.6253238910277691
1.0,3095,35.0,83.0,10.0,0.007039866216566975,3.3266781182101625e-07,0.2723050873370167,0.3885964345349459,0.06228042694606249,0.4920798166760153,0.37317747091420533,0.051099009962880096,0.9645650762194612,8.44571822647038,0.6349267356517866
1.0,3096,35.0,83.0,10.0,0.007516099871682314,3.4241527465120573e-07,0.27168825372606653,0.3742210474030753,0.050905482616863944,0.9644106176395993,0.38844811337202156,0.06163984593603837,0.4928539518383122,8.384329392453328,0.6285896877252707
1.0,3097,35.0,83.0,10.0,0.0073697940209306164,3.3743328549606805e-07,0.27207910788164413,0.3759280362717043,0.05136957619749379,0.9591859660674639,0.3835532159571565,0.06019687903085285,0.49554973749768877,8.389343026357889,0.6325715776852462
1.0,3098,35.0,83.0,10.0,0.006922721013492617,3.479513261435598e-07,0.27182465230861447,0.37332888762226146,0.05126515153361993,0.9595683980897255,0.3829295563019368,0.060198301758367746,0.4950040076070871,8.442011101241842,0.6347476337939993
1.0,3099,35.0,83.0,10.0,0.007363450673354939,3.4383352633929854e-07,0.2716647042736138,0.3713648383245098,0.050622253998721854,0.9623780003275718,0.38192897146337207,0.05954793702079807,0.49631519897650456,8.357094651184783,0.627616799947156
1.0,3100,35.0,83.0,10.0,0.007340991473600673,3.381588915334118e-07,0.27218316296865014,0.37133908468538795,0.05097140732239982,0.9605433059178731,0.38093364347322856,0.059215214779942495,0.49748916300214313,8.407038297079007,0.6295545821245543
1.0,3101,35.0,83.0,10.0,0.00690307323660628,3.4853862563684734e-07,0.27152190356824013,0.37194853274252404,0.05113292691410803,0.9599560155021314,0.38484085925841,0.060795208189306615,0.49391614628863484,8.450020848614276,0.6368053430293794
1.0,3152,45.0,83.0,10.0,0.007171067583154551,3.194153986998421e-07,0.7258873189972309,0.3740361981155286,0.057572161160822866,0.9404942273429452,0.32363066370830956,0.08129228688541551,0.447208229554337,7.576922776690618,0.5760637304270665
1.0,3153,45.0,83.0,10.0,0.008174439801866959,3.102166993577273e-07,0.7294624530016383,0.31671602609545874,0.07889021234555191,0.450635239158372,0.3764261626276941,0.05695907589689845,0.939712593117603,7.408256033437823,0.5731693555484362
1.0,3154,45.0,83.0,10.0,0.008165465955948433,3.187091125838143e-07,0.7291997467669884,0.3776321082425441,0.0574905618336162,0.9388815811358368,0.3216294842412769,0.08084781872734606,0.447255335596011,7.483259274382081,0.5763243662464533
1.0,3155,45.0,83.0,10.0,0.007340131571758204,3.291693742417576e-07,0.7177246503311804,0.38087074330231085,0.05765998727148237,0.9345224995045334,0.3222322429012526,0.08071691952995466,0.44214432997473474,7.581500447042422,0.5811047008524615
1.0,3156,45.0,83.0,10.0,0.007052666279929576,3.223961696531799e-07,0.7224490871136059,0.376563707262948,0.05757216909690747,0.9379200143119681,0.32399409002400087,0.0820149979947053,0.44313134508040686,7.632417699615826,0.5849692913481421
1.0,3157,45.0,83.0,10.0,0.007021163564696414,3.1040964979677153e-07,0.7254131307218945,0.3204619897256221,0.08029224984655955,0.44747697276876536,0.372689822168767,0.05696383466446365,0.9410440412087542,7.588988572234381,0.577316319051911
1.0,3158,45.0,83.0,10.0,0.006840537475246193,3.2503525361902384e-07,0.7615753523552143,0.37387082812666966,0.0574343408434262,0.9386532937989475,0.32307715680061466,0.08142928967271233,0.4451320170765015,7.64940613538131,0.5811456839754481
1.0,3159,45.0,83.0,10.0,0.007146867955847037,3.137362824471646e-07,0.7438797797542498,0.37330523059628695,0.05737559753237215,0.9392765205782445,0.320803377250298,0.08151485543958802,0.44732620969011416,7.593826701843158,0.5853118629567475
1.0,3160,45.0,83.0,10.0,0.007108677603073442,3.269821881752722e-07,0.7656105303638013,0.3751397911573435,0.05741203455765836,0.9359507455123117,0.32051658136292144,0.08044485122071438,0.44570917789320685,7.613124214171214,0.5849846756736148
1.0,3161,45.0,83.0,10.0,0.007159997559287007,3.239970375006074e-07,0.7581870143136932,0.36890994765721646,0.05719175949953015,0.9409570361076623,0.3224706703579332,0.08155656998570834,0.4455931668478012,7.617526834380085,0.5845507758514766
1.0,3162,45.0,83.0,10.0,0.008055527505284167,3.279838223578574e-07,0.7236368229475064,0.317679657543952,0.0781811346017446,0.45155136334667445,0.37114947537741894,0.0568768004066461,0.9394765973084699,7.507963984014255,0.5784277545290951
1.0,3163,45.0,83.0,10.0,0.007913495429324137,3.2702666901943096e-07,0.736633020943476,0.3153795761713444,0.07664877346191451,0.45286348805919596,0.3707168933281524,0.0564947590751711,0.939869339265427,7.493840031878807,0.5742117674536369
1.0,3164,45.0,83.0,10.0,0.007270179349765837,3.1853586726701277e-07,0.7469386295829219,0.3695070961772584,0.057108028066149265,0.9390612709059087,0.31488708704433643,0.0787275294474561,0.45222997526079045,7.558165079169341,0.5795897511228372
1.0,3165,45.0,83.0,10.0,0.007252050874458947,3.220169774475888e-07,0.7393897141619169,0.3162810339221481,0.07956794738770373,0.45041497941727926,0.37011578704864484,0.057028406030232674,0.9387234282871234,7.575332938487251,0.5798189326579034
1.0,3166,45.0,83.0,10.0,0.007874046856656675,3.133777427080377e-07,0.7258490051384823,0.31484517522721234,0.07688250967728552,0.45415498979991636,0.36898443792920077,0.05644926765239262,0.9406827705473302,7.485575273622624,0.5737972350980558
1.0,2916,25.0,82.0,90.0,0.008503049117503284,4.905206289730112e-07,0.360494330022569,0.5673695278650901,0.049057127694219674,0.5296401081844248,0.4642667306170526,0.05470220783363973,0.9581325847924154,9.221196028553454,0.6684555763147375
1.0,2917,25.0,82.0,90.0,0.007969282589004346,5.03128496960484e-07,0.36081160893992076,0.46581058859087204,0.055114971563340685,0.95686930911884,0.5684960011148309,0.04985488339311523,0.527754608143062,9.325137763850348,0.6804689321971275
1.0,2918,25.0,82.0,90.0,0.008111515962610397,5.166814701450834e-07,0.36020226354393814,0.4690038737250649,0.054962872483031146,0.9558389023916426,0.5742092069108555,0.05011242161765629,0.5256649245419296,9.341292681718254,0.6795978588781392
1.0,2919,25.0,82.0,90.0,0.0084917372344304,5.029172086747663e-07,0.36105159604643267,0.4607857285591515,0.05517579311915167,0.9550096504795035,0.5639627963537728,0.04923077162087008,0.5288497000442339,9.282385234190288,0.6774304681291305
1.0,2920,25.0,82.0,90.0,0.007866287108991236,5.007227796110547e-07,0.36128298592964697,0.4568668570133014,0.05504905952147828,0.9573502570684365,0.5674031206774551,0.04945983016413853,0.5288654058347095,9.428968365287242,0.6794990712985574
1.0,2921,25.0,82.0,90.0,0.0085866280547932,5.037497279860454e-07,0.36081848203080497,0.46142100375612166,0.05523781220007399,0.9564030324040051,0.5702974774004765,0.04893895291311314,0.5290055692774968,9.246563595514534,0.6686878826762036
1.0,2922,25.0,82.0,90.0,0.009342480051351364,4.897728617943662e-07,0.360585849204988,0.4593888151498031,0.05535238337233388,0.954757977503136,0.5642292381269314,0.049458529776012276,0.5273755743123683,9.176752825297912,0.6688737494680898
1.0,2923,25.0,82.0,90.0,0.008544030459527233,5.043642083099172e-07,0.3605302802923686,0.5704895592570437,0.04906997102342957,0.529355889494143,0.45752091301867537,0.05541862076635085,0.9572317879917269,9.282081112854767,0.6695673463795473
1.0,2969,35.0,82.0,90.0,0.007221361644882187,3.328368058343062e-07,0.272279699527084,0.3915769274490082,0.06436950750816901,0.48625096913976484,0.38308854409924425,0.05119359335642957,0.9639040724687578,8.510867015059704,0.6342257313502311
1.0,2970,35.0,82.0,90.0,0.00734363846546174,3.2457778141472926e-07,0.27490259957764235,0.3800761326745194,0.05143817220615913,0.9647645549932494,0.38779751058082335,0.06362986290643668,0.4911011154611462,8.429508576615795,0.6350965778987195
1.0,2971,35.0,82.0,90.0,0.007804516320237751,3.322690844933108e-07,0.2744838665932015,0.3827237246651198,0.05095970954399272,0.9637277582413073,0.3852492594184603,0.06111042249532884,0.4939313045190005,8.391524408459803,0.6254318309346332
1.0,2972,35.0,82.0,90.0,0.007723945799272742,3.157988621675387e-07,0.27613263964734214,0.38457254605319086,0.061729439068270116,0.4954426454268742,0.37940520109741216,0.05073904547274653,0.9660954283004769,8.394645925885275,0.6261972183826477
1.0,2973,35.0,82.0,90.0,0.006945022595844758,3.289688961535779e-07,0.27284848449804416,0.3794848915565817,0.05146452038318562,0.9608248003772544,0.3856085235079849,0.0625288929619825,0.49056334777398614,8.500846694415543,0.6364816692778914
1.0,2974,35.0,82.0,90.0,0.0073677880401042525,3.350755516282349e-07,0.27370113206000535,0.38415797964183757,0.06220677378959661,0.49194440725358474,0.3785454455258467,0.051205114564171234,0.961797668743229,8.443125990607642,0.6334220158366316
1.0,2975,35.0,82.0,90.0,0.00734637657527658,3.317344459074879e-07,0.27282297814302386,0.37905697926689125,0.05151555085841127,0.9614355714535823,0.38774196475430817,0.06188319160520522,0.49233756365889736,8.4867958817036,0.6338766411523361
1.0,2976,35.0,82.0,90.0,0.0072023308304005355,3.293521881363341e-07,0.272544567662112,0.3863112501764242,0.0622690381617656,0.4912403001713393,0.37616282640348075,0.050831757102562374,0.9643192161091539,8.485806431073462,0.6319821489747446
1.0,2977,35.0,82.0,90.0,0.007031870799418549,3.3495196545341684e-07,0.2727067753421952,0.3782232283020115,0.05127125160917345,0.9612748767232745,0.38716017758297677,0.06139102120657382,0.49307277242889663,8.52653506232794,0.6345993889139229
1.0,3038,45.0,82.0,90.0,0.008073107665213521,3.131096856221483e-07,0.7023562512726984,0.38399290040745443,0.05733535313742133,0.9396037084316495,0.3249175203433475,0.08013256149202394,0.4443769707723006,7.531827023537413,0.5742291821705076
1.0,3039,45.0,82.0,90.0,0.0073481984682703195,3.1538526364600195e-07,0.7009487442988898,0.325522009910261,0.0816921137985067,0.44263515713421436,0.3819760963627214,0.05774528439950935,0.9379606795003729,7.648154942635318,0.579194596532176
1.0,3040,45.0,82.0,90.0,0.007205939336253453,3.2173233477919086e-07,0.7003238658073693,0.38083318400161503,0.05762070299980446,0.938707747789165,0.32581394752054704,0.08056009357532164,0.44458642551999517,7.6514927790258085,0.579365651952739
1.0,3041,45.0,82.0,90.0,0.007555477886781972,3.160542404301243e-07,0.7002966140586613,0.3791405331135072,0.05786275354332262,0.9378583031957713,0.3227514042792184,0.08138357072634067,0.44554522315756545,7.592399546782371,0.5774124612395154
1.0,3042,45.0,82.0,90.0,0.007635532975784883,3.1409333557895433e-07,0.6986668710489445,0.32405777840476596,0.08026547877593675,0.44533460808058706,0.37984813953183877,0.057053539344502385,0.9397278290505051,7.612037220586947,0.5779025343777278
1.0,3043,45.0,82.0,90.0,0.007327636146516382,3.1782962046621046e-07,0.7131339375043966,0.3799621073986417,0.057572469618745244,0.9374582017939355,0.3249264395314663,0.08116648137578587,0.44360919728860004,7.675354719349964,0.5793601705703039
1.0,3044,45.0,82.0,90.0,0.007456590390785139,3.179663409174773e-07,0.7217431768891336,0.3226263163662893,0.0802537775758078,0.4452865638855756,0.3780872408255244,0.05724507059188202,0.9385341615430466,7.649303287083165,0.5777558360181891
1.0,3045,45.0,82.0,90.0,0.007703922521031851,3.1692453220129096e-07,0.7382936820199008,0.3774588573374875,0.05716338631678387,0.9401636072224717,0.32402223599443064,0.07989395647821791,0.44603884851902437,7.657684072323249,0.5787397583746647
1.0,3046,45.0,82.0,90.0,0.007486751091793624,3.227987538590444e-07,0.7361273805935423,0.3247271826149643,0.08029259088960955,0.4444149402486817,0.37660929910479,0.05752762119407223,0.9381637324755898,7.672536241413961,0.5798751690747661
1.0,3047,45.0,82.0,90.0,0.007531277060067921,3.1918620902302214e-07,0.736795090441906,0.32296790253342644,0.07911892904540471,0.44578917561086584,0.37879493527194724,0.057389552225455935,0.937080111196455,7.686352523167145,0.5846720534512554
1.0,3048,45.0,82.0,90.0,0.007260960856731816,3.174248602667208e-07,0.7261476471637882,0.3779090461772406,0.05751666717665802,0.9372570345420508,0.32449235283719485,0.08133609873365522,0.44283873940193685,7.697338618208053,0.5864078926887107
1.0,3049,45.0,82.0,90.0,0.007525744928196478,3.237620065116118e-07,0.7423948797651299,0.3253420899887032,0.08113811853039221,0.4455029730859683,0.37262703995797847,0.05742899717299824,0.9409647735302917,7.679253471649927,0.5796212604218027
1.0,2908,25.0,82.0,60.0,0.45673930248458283,9.296135664891283e-07,0.016114221737013885,0.30680230145047915,0.029326120172905503,0.9052904603782581,1.086447668740635,0.28544515034164836,0.18713910832163433,22.2622551655904,0.00017762153819098287
1.0,2909,25.0,82.0,60.0,0.45146607303701497,6.063959230402209e-07,0.2926678370832715,2.83982988222454e-08,5.438217463183309,0.14934109644739307,0.9791929358409384,0.10117592287147038,0.44781491284550873,31.977599183486696,8.507983199475552e-21
1.0,2910,25.0,82.0,60.0,0.44766196540436914,7.678683535561698e-07,0.17885638171776186,0.1884470492558229,0.031011841085004953,0.9999999999999999,0.8740750898893431,0.1948720950431949,0.3246920005682351,11.855324181821606,1.78471540755775e-43
1.0,2911,25.0,82.0,60.0,0.45850410515523193,5.985929067419997e-07,0.3418939123899245,0.5958512063009875,0.051651132644035216,0.7222013933863812,0.2452321472856413,0.02159635134271411,0.6093952042086287,9.050215505724095,0.9999999999999999
1.0,2912,25.0,82.0,60.0,0.4685293335765374,8.666377278261562e-07,0.1747336843564836,1.820215045046182e-05,0.965573087534448,0.021585482943343674,1.3411382114833905,0.1905780799403631,0.3195152709907747,15.43243922297743,2.2102822726434176e-33
1.0,2913,25.0,82.0,60.0,0.49659842165172424,4.900427476294217e-07,0.3604419543841374,0.3094188507854865,0.01819828455255946,0.9999999999996719,0.24838547099927877,0.008123524083811562,0.7541960952778767,1.6732438710721151,0.37236705836226236
1.0,2914,25.0,82.0,60.0,0.4978469060505166,5.348964031893288e-07,0.3320667505477788,0.2533063608106433,0.01861502517359855,0.9999999999999968,0.162706332209076,0.007216671085304437,0.8070865311982278,1.3955666264563173,0.24751596838844317
1.0,2915,25.0,82.0,60.0,0.44685880985884435,6.135851009839705e-07,0.3407371741581342,0.6378993193751173,0.056628725078107116,0.6991110322501694,0.2424083715148398,0.023011615328459738,0.6020263366215319,6.035928024083833,0.9999999999999999
1.0,2900,25.0,82.0,50.0,0.004704009379280448,5.763801894508806e-07,0.3369448720535804,0.3403249497318386,0.039336920662099414,0.9033099049913252,0.43068232937158935,0.0394294618778967,0.5439793988346885,8.926930797751304,0.6524834616798627
1.0,2901,25.0,82.0,50.0,0.005937749942329861,5.774781003172787e-07,0.33719769549392653,0.34604026119661835,0.03759730248365623,0.9015265196726152,0.4092020706965424,0.03671323048983051,0.5522719774257522,8.702687133172363,0.6351898343597647
1.0,2902,25.0,82.0,50.0,0.005050891419407592,5.825859051170437e-07,0.3368905658745314,0.3412585555507381,0.03793245281097734,0.9018907643471051,0.41343215534154765,0.03664138921353448,0.550875444400479,8.897255397592108,0.6359399270829504
1.0,2903,25.0,82.0,50.0,0.004365103284950245,5.785744360751023e-07,0.3401577511091346,0.41938060913434005,0.037641021952282194,0.5509584508849409,0.3328127015361382,0.03827627226274354,0.907137452876358,8.94899899773753,0.6396031825338663
1.0,2904,25.0,82.0,50.0,0.004240815255879297,5.767168417947894e-07,0.3380452430761074,0.425492943568375,0.03888700923714116,0.5454503395738622,0.3382725623619809,0.038973386696994725,0.9010292775374017,8.994111801897722,0.649087773016034
1.0,2905,25.0,82.0,50.0,0.005700232768745009,5.806070245962587e-07,0.3410744018139075,0.34386917246557563,0.03779364684992009,0.9016114416788357,0.4095327835456895,0.03501797015367042,0.5592274076297419,8.695643755109879,0.630809104443276
1.0,2906,25.0,82.0,50.0,0.004553950327855251,5.786063933230496e-07,0.33849232258681217,0.3395187583926805,0.03781284198724919,0.9014411938371758,0.4081127816785064,0.035905848734984536,0.5544121831709823,8.891797524010938,0.6355657918087882
1.0,2907,25.0,82.0,50.0,0.005181232266197247,5.814579577458105e-07,0.33990377674669464,0.3422602708448644,0.03761268522841589,0.9020554333044345,0.4114505196111213,0.035627942291765594,0.555942779513819,8.839147541199248,0.6329920596550896
1.0,2960,35.0,82.0,50.0,0.004384822866139648,4.1159966264555753e-07,0.2538512947851351,0.28157778548719625,0.039483603876995337,0.5378563955993749,0.25837905525543375,0.034620649357032636,0.9321022358617931,9.32989888571609,0.6246729840197927
1.0,2961,35.0,82.0,50.0,0.005402936865660862,4.048826335339153e-07,0.25606854847039145,0.27472779342290143,0.036048764826516394,0.550687248153913,0.25681951561006056,0.0336523465992036,0.9375805089477712,9.134118628663257,0.6092120506011982
1.0,2962,35.0,82.0,50.0,0.0051758267423178544,4.1049981355245796e-07,0.253712186564107,0.25516997173484396,0.033697064720769776,0.9387366708322981,0.28075717835481384,0.037214269548551324,0.5438234632188362,9.193690860945187,0.6119942244846002
1.0,2963,35.0,82.0,50.0,0.00580495875338104,4.0170803875912325e-07,0.2559152717337744,0.252946234251503,0.0338549306587758,0.9390283506056227,0.2775140440775449,0.03572929792603518,0.5518552691106605,9.082714313880896,0.6075563807265483
1.0,2964,35.0,82.0,50.0,0.005119311415346192,4.079956144466311e-07,0.2551255456026958,0.25311652993491907,0.03350833756051916,0.9386581455585923,0.27497074108858016,0.0358758553654599,0.5500033907379561,9.203342071051933,0.6106932746516625
1.0,2965,35.0,82.0,50.0,0.006160423962608985,4.0894983611500866e-07,0.25555183194036096,0.27642672746193586,0.036340442478712084,0.5499058761862362,0.25101275103445,0.0336036349272488,0.9397267679110487,9.04427683932002,0.6101360237042331
1.0,2966,35.0,82.0,50.0,0.005591894827544213,4.1192747126250376e-07,0.2530889494569968,0.25469554770134095,0.03375340911023639,0.9350367459209192,0.27861326356468413,0.03685365768894901,0.5446498139509773,9.09911042796759,0.6177378240781913
1.0,2967,35.0,82.0,50.0,0.005227587717753457,4.198157617204913e-07,0.25312498252167115,0.25179549643284477,0.033889167826054827,0.9367205069131682,0.2788686217082065,0.03687817391943351,0.5446345556349858,9.229588478137662,0.6111249302022601
1.0,2968,35.0,82.0,50.0,0.004309589521434035,4.264013516658971e-07,0.2513560120846377,0.2521985918012442,0.03427567583453907,0.9345335560773099,0.28427123913804253,0.03918703010953802,0.5367381123746248,9.395318341497866,0.6235451752376051
1.0,3026,45.0,82.0,50.0,0.004332194875059442,4.0047347544590455e-07,0.687775695549249,0.23303316784705036,0.03515244218658569,0.9319682286448725,0.2138088565479338,0.043823516242136366,0.5198270473981436,9.939166209061097,0.6172061059450271
1.0,3027,45.0,82.0,50.0,0.005767689725877331,3.952433681773475e-07,0.6878554791419451,0.23294642373391553,0.034044375010601716,0.9357092447067779,0.20589361186969726,0.03908438956858733,0.5354787222265918,9.710580690670461,0.6034507717374336
1.0,3028,45.0,82.0,50.0,0.004469853911218938,4.0931449042197814e-07,0.6846640807609549,0.23249382116125467,0.03480233495912019,0.9326407206981121,0.21332965279398206,0.04249538381303173,0.5213601425647898,9.96028805794846,0.6136116675191606
1.0,3029,45.0,82.0,50.0,0.005462330219508017,3.908303598509287e-07,0.68757017677731,0.22963585818798554,0.03427451396450811,0.9369824175399573,0.20677210645807412,0.0409342733529093,0.5341815641988868,9.794594512913825,0.60453386943918
1.0,3030,45.0,82.0,50.0,0.00568092379712463,3.974198519210198e-07,0.6863919388070092,0.23184876172468635,0.03422473966557782,0.936040856206823,0.20666631714100253,0.038805676857423636,0.5363929230393468,9.67994849442843,0.6079891255326801
1.0,3031,45.0,82.0,50.0,0.004772311210964476,4.073448097174182e-07,0.7009209330371209,0.22889232499199505,0.034706630982898425,0.9363120269877516,0.21247277886617397,0.04177062848456227,0.5267774994619183,9.912738746963251,0.6101573304182313
1.0,3032,45.0,82.0,50.0,0.005298587973770309,3.9198149000870453e-07,0.71329354137313,0.2265077021255448,0.03441852351206915,0.9384113869000842,0.20788984091215518,0.04055866074126721,0.536907352315993,9.818155341371574,0.6043292514571842
1.0,3033,45.0,82.0,50.0,0.004291369976821359,4.0325883501769005e-07,0.7220085258595064,0.2299499844209967,0.03500199362415394,0.931481510165778,0.21188211574678797,0.042970565196863625,0.5228528937961601,9.974436786536376,0.6159684434470029
1.0,3034,45.0,82.0,50.0,0.004363136758118298,4.015124323381017e-07,0.7242006266153886,0.22778400731070123,0.0348180884976935,0.9354838894892459,0.2101020364227702,0.04283511203871756,0.5273618412859611,9.964141463297212,0.6129120719188512
1.0,3035,45.0,82.0,50.0,0.004369703491215542,3.9981068599753395e-07,0.7251945635869484,0.22672232310423365,0.03481684529448955,0.936084422081788,0.2109453354125939,0.04307684478852569,0.5280203978360857,9.977673860189856,0.6152341113150882
1.0,3036,45.0,82.0,50.0,0.005730727970270332,4.0114593068419745e-07,0.71837197001267,0.2298306241228148,0.0346635853287489,0.9324795802614888,0.20597257659984444,0.03936639070882206,0.5345579663669703,9.732153057101929,0.6048446699881033
1.0,3037,45.0,82.0,50.0,0.004295864186297858,3.9160309374371535e-07,0.7321079234804106,0.22607619939001725,0.034966077126087125,0.9353131844365906,0.20925283527226074,0.043304012734580295,0.5286309553311223,10.004576454706736,0.6163364291478189
1.0,2892,25.0,82.0,40.0,0.016093995336534356,5.735980942690949e-07,0.3368707186171206,0.34246693206049933,0.037864792667850984,0.9017675306006357,0.4130102989307122,0.03691505395350076,0.5514894994920112,8.747769452314163,0.6249422339261816
1.0,2893,25.0,82.0,40.0,0.01617904277157314,5.780650466408153e-07,0.3379685887296136,0.33916319127240063,0.03735139061057559,0.9030724894259425,0.40274044534598785,0.03595790408247873,0.5557957424071247,8.655020828014022,0.6164787838906471
1.0,2894,25.0,82.0,40.0,0.014821357293020712,6.050426602685967e-07,0.3282661442678258,0.2809984711000691,0.04159588595907751,0.9242289871996652,0.4933445668889844,0.0566102855400178,0.4987046483492744,9.536851935998396,0.6933012047945756
1.0,2895,25.0,82.0,40.0,0.017586326219202284,5.585542986358868e-07,0.3443722237679475,0.3393539013509821,0.03579670972573146,0.9106203242397891,0.39113945905051306,0.0311715558413225,0.5744517834198792,7.9704330807144945,0.6015228216272834
1.0,2896,25.0,82.0,40.0,0.017244104026509763,5.554780121989419e-07,0.34356931218673575,0.3423661792193108,0.03565810519317112,0.9094992690110918,0.3926377410409857,0.030852501407021067,0.5752419278374863,8.015963342970585,0.5939474893230411
1.0,2897,25.0,82.0,40.0,0.017235061318420893,5.661630641589763e-07,0.3418473801986953,0.3421855384690233,0.03551289039549114,0.9080389909328737,0.3929607952599906,0.03167655006549274,0.5704629219805327,8.052050247582073,0.59446090092772
1.0,2898,25.0,82.0,40.0,0.014816330280338559,6.044889507889525e-07,0.3287189866661482,0.4915617455149207,0.056761193649731964,0.4983293138808426,0.28037962039686043,0.04138279940329323,0.9226131722780462,9.596873237189293,0.6919815378222897
1.0,2899,25.0,82.0,40.0,0.016554260043308337,5.754883178891141e-07,0.3382343270526813,0.328987991707527,0.03909963694124134,0.8999921681705544,0.41756174105147403,0.03838488983982734,0.5471117230009692,8.37359323788767,0.6446099283173339
1.0,2951,35.0,82.0,40.0,0.013370921598232947,4.117999221808619e-07,0.25444124578850613,0.27674446974759054,0.03681490510671885,0.5454086521812073,0.2533527858587062,0.03332990129900785,0.9392234720712542,9.07225251468643,0.5946832770757259
1.0,2952,35.0,82.0,40.0,0.012729932768808114,4.4270361165294883e-07,0.24487901342769744,0.24836617096162314,0.03621414063279161,0.9303039746660837,0.3002944150192907,0.05030608960190681,0.5029165490314351,9.283396307694215,0.6464857767606687
1.0,2953,35.0,82.0,40.0,0.015242962177975961,4.0317111021915133e-07,0.25781003062654534,0.2708132062181775,0.03303722425623511,0.5611228910915708,0.2520806204450228,0.0324641321076953,0.9450434075264841,8.433035704304272,0.5852424522076095
1.0,2954,35.0,82.0,40.0,0.013264742309698459,4.140717415945582e-07,0.2526706931717772,0.28033125096247685,0.037823116968102484,0.541569309851159,0.24916447407205208,0.03374682181667712,0.9388523498419497,9.195845201129954,0.6006463079973403
1.0,2955,35.0,82.0,40.0,0.013610735458082938,4.054165892307891e-07,0.25541442053626023,0.24842158911491655,0.03248580666172526,0.9429920787161351,0.2709266342800299,0.03418464843787528,0.5557598226669522,8.859228800714801,0.5816822884726498
1.0,2956,35.0,82.0,40.0,0.013563989511376566,4.106346138734731e-07,0.2546649619349124,0.2719521047080118,0.0342009416379585,0.5550451693708559,0.24900091536868996,0.03244516777429892,0.9429768936774725,8.916677387206137,0.5845238811676594
1.0,2957,35.0,82.0,40.0,0.014416243712857196,4.179826412551202e-07,0.2539944357969284,0.2489033262614652,0.03399434359162773,0.9381753388443981,0.2794235013130728,0.03639297110307705,0.5481106290685951,8.677060982208017,0.6122039115962213
1.0,2958,35.0,82.0,40.0,0.01509166231338614,4.1186642374356707e-07,0.25561362939639554,0.249522843880469,0.03284763095168543,0.9411604703774764,0.2726919325001829,0.03379761528007736,0.556963668260435,8.462729642400213,0.5897836732709758
1.0,2959,35.0,82.0,40.0,0.01305104768062276,4.405874602368213e-07,0.24587413910087633,0.24847875045425838,0.03606848945405557,0.9246112253912477,0.29401926113795374,0.04530701451065486,0.5149042792139272,9.10911727114625,0.6382714467478242
1.0,3014,45.0,82.0,40.0,0.013952075626683652,3.6896464560160124e-07,0.6985461470996329,0.22626863787791626,0.03278553447315789,0.9480458372312625,0.20201367152908037,0.03635750236691322,0.5543194107101206,8.931651240467593,0.580971280225485
